"Station","Lat","Long"
"WJ002.51",43.81479,-70.11008
"WJ003.00",43.81715,-70.11121
"WJ006.00",43.82037,-70.1056
"WJ007.12",43.82271,-70.10201
"WJ008.00",43.82545,-70.10604
"WJ009.00",43.82981,-70.09774
"WJ009.70",43.83512,-70.1005
"WJ009.80",43.83463,-70.09473
"WJ011.00",43.84243,-70.09622
"WJ014.00",43.83853,-70.08944
"WJ014.15",43.84713,-70.07999
"WJ014.17",43.84309,-70.08055
"WJ014.20",43.8395,-70.08343
"WJ014.31",43.83666,-70.08396
"WJ014.41",43.83318,-70.09039
"WJ014.50",43.83147,-70.08718
"WJ014.70",43.8227,-70.0938
"WJ014.80",43.82429,-70.09788
"WJ014.90",43.8195,-70.10038
"WJ015.00",43.81873,-70.09828
"WJ015.50",43.81407,-70.10243
"WJ016.00",43.80969,-70.10082
"WJ017.00",43.81769,-70.08841
"WJ017.50",43.82135,-70.08117
"WJ017.80",43.82629,-70.08102
"WJ018.00",43.82858,-70.07618
"WJ018.20",43.82499,-70.07568
"WJ018.60",43.82642,-70.06584
"WJ018.90",43.82197,-70.06514
"WJ019.00",43.81968,-70.06247
"WJ024.00",43.81019,-70.06952
"WJ026.00",43.8233,-70.05641
"WJ027.30",43.84177,-70.04239
"WJ027.50",43.8515,-70.02976
"WJ031.50",43.86014,-70.01419
"WJ032.00",43.85841,-70.00841
"WJ032.50",43.86674,-69.99714
"WJ033.00",43.86765,-69.99328
"WJ033.20",43.86678,-69.98621
"WJ033.70",43.86395,-69.98641
"WJ034.00",43.86179,-69.99013
"WJ035.00",43.8497,-69.99978
"WJ038.00",43.82547,-70.0261
"WJ046.00",43.82601,-70.02
"WJ047.00",43.83277,-70.01102
"WJ048.00",43.84207,-69.99653
"WJ048.50",43.85367,-69.98493
"WJ049.00",43.85181,-69.97341
"WJ049.50",43.85528,-69.96094
"WJ050.50",43.85545,-69.95219
"WJ051.00",43.84708,-69.95786
"WJ055.00",43.82139,-69.97637
"WJ056.00",43.80803,-69.99354
"WJ057.00",43.78617,-70.00534
"WJ058.00",43.77758,-70.01707
"WJ059.00",43.76883,-70.01888
"WJ060.00",43.75646,-70.0338
"WJ062.00",43.73969,-70.041
"WJ063.00",43.74712,-70.03312
"WJ064.00",43.75473,-70.03084
"WJ065.00",43.7622,-70.02175
"WJ066.00",43.75886,-70.02173
"WJ067.00",43.74931,-70.02483
"WJ067.50",43.75274,-70.01957
"WJ068.00",43.75281,-70.01473
"WJ068.50",43.75108,-70.01653
"WJ070.00",43.74147,-70.0169
"WK002.00",43.74765,-70.00222
"WK004.00",43.75801,-69.99824
"WK005.00",43.75467,-70.00654
"WK005.50",43.75833,-70.00848
"WK006.10",43.76793,-70.00148
"WK007.00",43.77437,-69.9921
"WK007.10",43.78728,-69.98594
"WK008.00",43.79258,-69.97586
"WK009.00",43.80659,-69.97556
"WK010.00",43.8002,-69.97208
"WK011.00",43.8135,-69.96005
"WK012.00",43.80085,-69.96087
"WK013.10",43.81789,-69.95344
"WK013.20",43.83022,-69.94794
"WK013.30",43.83411,-69.95205
"WK014.00",43.85258,-69.9419
"WK014.10",43.86169,-69.93699
"WK014.20",43.85317,-69.93079
"WK014.30",43.84784,-69.93432
"WK014.40",43.84025,-69.93822
"WK015.10",43.83414,-69.92719
"WK017.00",43.80944,-69.93125
"WK018.00",43.85052,-69.92477
"WK018.10",43.85696,-69.91911
"WK019.80",43.81337,-69.94352
"WK020.00",43.81442,-69.94328
"WK022.00",43.79548,-69.94525
"WK023.00",43.7816,-69.95494
"WK023.10",43.78552,-69.96521
"WK023.20",43.79215,-69.95791
"WK024.00",43.77428,-69.96695
"WK025.00",43.76276,-69.97918
"WK042.00",43.77396,-69.95461
"WK044.00",43.79324,-69.94242
"WK044.50",43.78371,-69.94494
"WK048.00",43.77468,-69.94302
"WK052.00",43.779,-69.9349
"WK052.10",43.7899,-69.93518
"WK052.80",43.79334,-69.93388
"WK052.90",43.79456,-69.92887
"WK053.00",43.80039,-69.93358
"WK053.50",43.8056,-69.9313
"WK054.50",43.80967,-69.92161
"WK055.00",43.83085,-69.91592
"WK056.00",43.83588,-69.91331
"WK057.00",43.82418,-69.91425
"WK058.00",43.827,-69.91153
"WK059.20",43.82925,-69.90435
"WK060.00",43.82582,-69.90433
"WK061.00",43.8274,-69.90293
"WK063.00",43.82342,-69.90163
"WK063.10",43.8209,-69.90058
"WK063.20",43.81606,-69.89932
"WK064.10",43.80792,-69.90734
"WK065.00",43.7988,-69.91485
"WK066.00",43.79965,-69.90564
"WK067.00",43.7917,-69.89731
"WK068.00",43.78816,-69.89434
"WK068.10",43.78533,-69.89781
"WL005.00",43.80273,-69.88891
"WL006.00",43.81711,-69.88581
"WL007.00",43.81353,-69.88119
"WL010.00",43.82833,-69.88757
"WL011.00",43.84114,-69.88498
"WL012.00",43.83829,-69.89108
"WL014.00",43.85598,-69.89152
"WL015.00",43.8572,-69.8977
"WL018.00",43.85522,-69.91286
"WL019.00",43.85667,-69.91464
"WL020.00",43.8488,-69.916
"WL020.50",43.8408,-69.92011
"WL021.00",43.86534,-69.91507
"WL022.00",43.86666,-69.91561
"WL022.50",43.86977,-69.91394
"WL023.00",43.85877,-69.91336
"WL025.00",43.86646,-69.91006
"WL026.00",43.87292,-69.9095
"WL027.00",43.86993,-69.90419
"WL028.00",43.86883,-69.90155
"WL030.00",43.8838,-69.89493
"WL031.00",43.89344,-69.89204
"WL033.00",43.88836,-69.88652
"WL034.50",43.8947,-69.88036
"WL035.00",43.90719,-69.87195
"WL036.10",43.91146,-69.86959
"WL036.70",43.91885,-69.86571
"WL036.80",43.92981,-69.86104
"WL036.90",43.9309,-69.86137
"WL037.00",43.89226,-69.8802
"WL037.20",43.8927,-69.8791
"WL037.50",43.88005,-69.88733
"WL038.00",43.86878,-69.88975
"WL040.00",43.85813,-69.88148
"WL042.00",43.86783,-69.88613
"WL042.10",43.86737,-69.88329
"WL043.10",43.87447,-69.8722
"WL044.00",43.86052,-69.87185
"WL044.40",43.8822,-69.86491
"WL044.50",43.88681,-69.86332
"WL045.00",43.88064,-69.8631
"WL045.50",43.8779,-69.86414
"WL046.00",43.88036,-69.86179
"WL046.50",43.87604,-69.86265
"WL047.00",43.88222,-69.85398
"WL047.50",43.87741,-69.85576
"WL048.00",43.87614,-69.85154
"WL048.50",43.87156,-69.86482
"WL049.00",43.86099,-69.86594
"WL050.00",43.8591,-69.85957
"WL051.00",43.85738,-69.86429
"WL052.00",43.85662,-69.86724
"WL053.00",43.8557,-69.86487
"WL054.00",43.84981,-69.86655
"WL057.00",43.83131,-69.86767
"WL060.00",43.82926,-69.86549
"WL063.00",43.83445,-69.85237
"WL066.00",43.83648,-69.84794
"WL068.00",43.83919,-69.84554
"WL070.00",43.8316,-69.84932
"WL071.00",43.82817,-69.84784
"WL073.00",43.81582,-69.85449
"WL075.00",43.80969,-69.85806
"WL076.00",43.81207,-69.84694
"WL077.00",43.79825,-69.8508
"WL079.00",43.7846,-69.87328
"WL081.00",43.78062,-69.86914
"WL085.00",43.76901,-69.86364
"WL087.00",43.76355,-69.86251
"WL087.20",43.76212,-69.86102
"WL089.00",43.75172,-69.86436
"WL095.50",43.74663,-69.85586
"WL096.00",43.7546,-69.84277
"WL097.00",43.74633,-69.84414
"WL098.00",43.74018,-69.84183
"WL099.00",43.73275,-69.84553
"WL101.00",43.72964,-69.83813
"WL101.80",43.72321,-69.84885
"WL102.00",43.72067,-69.85048
"WL103.00",43.71702,-69.84931
"WM001.00",43.72438,-69.83303
"WM003.00",43.75299,-69.78357
"WM004.00",43.75361,-69.78866
"WM004.10",43.74746,-69.79496
"WM004.50",43.7507,-69.80254
"WM004.80",43.76276,-69.79799
"WM005.00",43.76525,-69.78816
"WM006.00",43.77098,-69.78805
"WM006.50",43.76814,-69.79446
"WM008.00",43.77536,-69.79519
"WM009.00",43.7852,-69.80247
"WM009.80",43.79271,-69.80168
"WM012.00",43.79541,-69.79379
"WM016.00",43.81768,-69.80922
"WM017.20",43.82942,-69.8137
"WM019.10",43.80551,-69.78023
"WM020.00",43.76434,-69.76739
"WM022.00",43.76444,-69.76613
"WM023.00",43.77174,-69.7575
"WM024.00",43.76533,-69.75299
"WM026.00",43.79197,-69.77982
"WM026.90",43.77938,-69.7733
"WM027.00",43.7748099995297,-69.7724300005635
"WM028.00",43.76841,-69.77363
"WN001.00",43.7554,-69.753
"WN002.00",43.77336,-69.74074
"WN003.00",43.78486,-69.72294
"WN004.00",43.81638,-69.71855
"WN013.00",43.84995,-69.7258
"WN013.50",43.8576,-69.7349
"WN014.50",43.8565,-69.7298
"WN015.50",43.8626,-69.7341
"WN016.00",43.8403,-69.73895
"WN018.00",43.82455,-69.7451
"WN020.00",43.80468,-69.74827
"WN021.00",43.80213,-69.75196
"WN022.00",43.79925,-69.74548
"WN027.00",43.86407,-69.70668
"WN027.20",43.85347,-69.7132
"WN027.30",43.87437,-69.7242
"WN027.50",43.87987,-69.73044
"WN028.00",43.87669,-69.70333
"WN029.00",43.87721,-69.74167
"WN030.00",43.87497,-69.74405
"WN030.50",43.86685,-69.74791
"WN031.00",43.88634,-69.76023
"WN032.00",43.90029,-69.75565
"WN032.20",43.91574,-69.75518
"WN032.40",43.92193,-69.75332
"WN032.60",43.92227,-69.74493
"WN032.80",43.9179,-69.75
"WN033.00",43.91402,-69.74435
"WN034.00",43.89305,-69.73157
"WN035.00",43.90198,-69.73763
"WN035.10",43.91112,-69.73343
"WN035.40",43.9188,-69.73178
"WN035.50",43.92496,-69.72114
"WN035.60",43.93189,-69.71685
"WN035.70",43.94334,-69.72332
"WN035.72",43.95406,-69.7224
"WN036.00",43.93125,-69.73099
"WN038.00",43.95024,-69.70986
"WN038.50",43.94393,-69.71067
"WN038.60",43.9574,-69.70912
"WN039.00",43.94059,-69.70649
"WN040.00",43.94853,-69.6982
"WN040.50",43.955,-69.6969
"WN041.00",43.95085,-69.6932
"WN042.00",43.95864,-69.68647
"WN043.00",43.97421,-69.67397
"WN043.30",43.94066,-69.69154
"WN043.50",43.92227,-69.70424
"WN044.00",43.90564,-69.71358
"WN044.10",43.9055,-69.714
"WN044.50",43.90886,-69.72314
"WN045.00",43.89915,-69.73356
"WN047.00",43.98638,-69.66286
"WN048.00",43.98252,-69.67137
"WN049.00",43.99169,-69.67489
"WN050.00",43.99472,-69.64801
"WN051.00",43.99655,-69.67619
"WN052.00",43.9987,-69.66523
"WN054.00",44.00037,-69.65106
"WN056.00",44.00916,-69.65845
"WN057.00",44.01392,-69.65281
"WN060.00",43.9999,-69.64307
"WN063.00",44.02211,-69.63142
"WN064.00",44.03058,-69.62006
"WN065.00",44.04627,-69.61599
"WN067.00",44.05115,-69.60961
"WN068.00",44.03652,-69.61362
"WN068.50",44.01656,-69.60848
"WN069.00",44.03356,-69.58737
"WN071.00",44.01146,-69.59784
"WN073.00",43.97538,-69.66412
"WN076.00",43.94143,-69.67758
"WN077.20",43.91235,-69.69378
"WN077.30",43.88179,-69.69909
"WN078.00",43.92877,-69.66836
"WN079.00",43.93213,-69.65176
"WN080.00",43.95143,-69.64745
"WN080.50",43.9509,-69.64246
"WN081.10",43.93577,-69.64495
"WN082.00",43.93794,-69.62618
"WN083.00",43.92951,-69.61882
"WN084.00",43.91535,-69.62353
"WN084.10",43.9086,-69.6239
"WN084.20",43.92217,-69.63008
"WN084.30",43.93181,-69.63812
"WN085.00",43.92284,-69.66406
"WN085.50",43.89919,-69.66071
"WN086.00",43.91345,-69.67625
"WN087.00",43.90349,-69.68045
"WN089.00",43.88159,-69.67056
"WN090.00",43.87623,-69.66999
"WN091.00",43.8846,-69.66097
"WN092.00",43.87996,-69.66368
"WN093.00",43.874,-69.66779
"WN098.00",43.8656,-69.66543
"WN099.00",43.85869,-69.66389
"WN100.00",43.85242,-69.66425
"WN104.50",43.83434,-69.66968
"WN105.00",43.82966,-69.66841
"WQ008.00",43.85665,-69.57592
"WQ012.00",43.87162,-69.59075
"WQ012.50",43.87999,-69.58911
"WQ013.00",43.89622,-69.59107
"WQ015.00",43.9185,-69.59587
"WQ017.00",43.95254,-69.58728
"WQ018.00",43.97865,-69.57418
"WQ020.00",43.99471,-69.55355
"WQ021.00",43.99782,-69.54899
"WQ022.00",44.00947,-69.5504
"WQ023.00",44.01947,-69.54769
"WQ024.00",44.0321,-69.53835
"WQ031.50",44.04682,-69.51811
"WQ032.00",44.04394,-69.51323
"WQ034.00",44.03248,-69.53309
"WQ039.00",44.01865,-69.54148
"WQ040.00",44.01845,-69.53914
"WQ041.00",44.0196099999554,-69.5356699994793
"WQ042.00",44.01428,-69.53898
"WQ043.00",44.01357,-69.53862
"WQ044.00",43.99603,-69.54025
"WQ045.00",43.99381,-69.54169
"WQ046.50",43.97658,-69.5588
"WQ047.00",43.9696,-69.56357
"WQ048.00",43.95793,-69.56625
"WQ049.00",43.93525,-69.58116
"WQ051.00",43.93089,-69.57129
"WQ052.00",43.93055,-69.56694
"WQ054.00",43.8875,-69.56644
"WQ055.00",43.87519,-69.56806
"WQ057.00",43.87104,-69.56951
"WQ058.00",43.86255,-69.56476
"WR006.00",43.8657,-69.55399
"WR007.00",43.86826,-69.55593
"WR008.00",43.87918,-69.55378
"WR010.00",43.88749,-69.54904
"WR010.50",43.8865000000229,-69.556299999766
"WR011.00",43.89024,-69.56344
"WR012.00",43.90709,-69.54472
"WR013.00",43.92145,-69.54265
"WR014.00",43.9143,-69.5307
"WR016.00",43.90085,-69.53507
"WR022.00",43.88304,-69.51854
"WR023.00",43.88683,-69.51345
"WR024.00",43.89456,-69.51691
"WR025.00",43.90183,-69.51581
"WR026.00",43.90367,-69.51163
"WR027.00",43.90148,-69.50946
"WR027.30",43.89868,-69.51326
"WR027.50",43.89122,-69.51233
"WR028.00",43.88969,-69.50715
"WR029.00",43.88638,-69.50776
"WR030.00",43.88055,-69.51443
"WS017.00",43.99164,-69.43268
"WS018.00",43.99967,-69.42345
"WS019.00",43.98697,-69.42428
"WS019.80",43.97853,-69.41895
"WS021.00",43.98476,-69.41471
"WS022.00",43.99247,-69.40811
"WS024.00",43.99767,-69.40096
"WS024.80",44.0177599995875,-69.3920899996239
"WS025.00",44.02287,-69.41186
"WS026.00",44.03119,-69.41116
"WS027.00",44.03391,-69.40622
"WS028.00",44.04396,-69.40791
"WS030.00",44.03297,-69.39604
"WS031.00",44.0442,-69.39267
"WS032.00",44.04746,-69.38293
"WS034.00",44.0325,-69.38393
"WS035.00",44.03204,-69.37741
"WS036.00",44.03986,-69.37048
"WS037.00",44.05519,-69.37255
"WS038.00",44.06436,-69.38075
"WS038.50",44.06546,-69.38829
"WS039.00",44.06544,-69.39351
"WS040.00",44.07047,-69.39363
"WS041.00",44.07819,-69.38683
"WS043.90",44.093,-69.37747
"WS047.30",44.07376,-69.38074
"WS048.00",44.06339,-69.36469
"WS048.40",44.059539999928,-69.3605600002054
"WS049.00",44.065,-69.34965
"WS049.20",44.0589,-69.34949
"WS050.00",44.04871,-69.34011
"WS051.00",44.03324,-69.34821
"WS052.00",44.02685,-69.36317
"WS053.00",44.0199000001645,-69.3710799995555
"WS054.00",44.01888,-69.37097
"WS055.00",44.01564,-69.3632
"WS057.00",44.02052,-69.35386
"WS058.00",44.02981,-69.34671
"WS059.00",44.01281,-69.34552
"WS060.00",44.00775,-69.3552
"WS063.00",43.99631,-69.3607
"WS065.00",43.97996,-69.36497
"WS067.00",43.9912,-69.39681
"WS067.50",43.9791,-69.39302
"WS068.00",43.97253,-69.39014
"WS069.00",43.9652,-69.39158
"WS072.00",43.92381,-69.42566
"WT002.00",43.976,-69.356
"WT004.00",43.98319,-69.3516
"WT008.00",43.97301,-69.34451
"WT010.00",43.97487,-69.33155
"WT011.00",43.9795,-69.32754
"WT012.00",43.97234,-69.32976
"WT013.00",43.97016,-69.32779
"WT014.00",43.97474,-69.31906
"WT015.00",43.99865,-69.31355
"WT015.50",43.99999,-69.30874
"WT016.00",43.9891,-69.31265
"WT017.00",43.99078,-69.30457
"WT018.00",43.99304,-69.30237
"WT018.50",44.00009,-69.29658
"WT019.00",44.00555,-69.29181
"WT019.10",44.0032599998111,-69.2921800002649
"WT019.50",43.99747,-69.29093
"WT020.00",43.98523,-69.3079
"WT020.80",43.98613,-69.30095
"WT022.00",43.97414,-69.30619
"WT023.50",43.96725,-69.31571
"WT024.00",43.96602,-69.30662
"WT026.00",43.95237,-69.32068
"WT027.00",43.95625,-69.32886
"WT027.50",43.95456,-69.33465
"WT028.50",43.9602,-69.3473
"WT029.00",43.93992,-69.35162
"WT031.00",43.91011,-69.37713
"WU001.00",43.95382,-69.30748
"WU002.00",43.95643,-69.30021
"WU003.00",43.95955,-69.29309
"WU004.00",43.95888,-69.28832
"WU005.00",43.97025,-69.27751
"WU006.00",43.97295,-69.28427
"WU006.50",43.97802,-69.28277
"WU007.00",43.9886,-69.28024
"WU009.00",43.97869,-69.27068
"WU010.00",43.98064,-69.26357
"WU012.00",43.9913899998362,-69.2588300006146
"WU013.00",44.0005,-69.25422
"WU013.50",44.00491,-69.2479
"WU013.80",44.01393,-69.24312
"WU014.50",44.01781,-69.24169
"WU017.00",44.01147,-69.23389
"WU018.00",44.02226,-69.21447
"WU019.00",44.02833,-69.21071
"WU020.00",44.03857,-69.20576
"WU021.00",44.04414,-69.20442
"WU022.00",44.04952,-69.20846
"WU023.00",44.05719,-69.19209
"WU025.00",44.06487,-69.18771
"WU028.00",44.07169,-69.18241
"WU029.00",44.07484,-69.17334
"WU032.00",44.07101,-69.16633
"WU033.00",44.06182,-69.16875
"WU034.00",44.05631,-69.1774
"WU034.50",44.0618,-69.17947
"WU035.00",44.0549,-69.18402
"WU036.00",44.0503,-69.18415
"WU037.00",44.04595,-69.18693
"WU037.50",44.03773,-69.1882
"WU038.00",44.02651,-69.20232
"WU039.00",44.0213,-69.20657
"WU040.00",44.00859,-69.21833
"WU041.00",44.00979,-69.20402
"WU042.00",43.99893,-69.21505
"WU042.70",43.99476,-69.21668
"WU043.00",43.98873,-69.22374
"WU044.00",43.99238,-69.23181
"WU045.70",43.9807,-69.24327
"WU045.80",43.98,-69.23884
"WU046.00",43.98453,-69.24311
"WU047.00",43.97329,-69.25548
"WU048.00",43.95803,-69.25387
"WU048.80",43.95217,-69.2749
"WU050.00",43.94701,-69.2694
"WU055.50",43.93168,-69.27385
"WU056.00",43.94581,-69.30626
"WU056.50",43.93266,-69.29918
"WU057.00",43.92876,-69.29347
"WU058.00",43.92393,-69.30404
"WU059.00",43.91216,-69.31191
"WV001.00",43.93148,-69.24332
"WV002.00",43.93652,-69.22875
"WV003.00",43.9430999998603,-69.2300000001181
"WV003.50",43.94205,-69.22908
"WV004.00",43.94172,-69.22351
"WV006.00",43.93457,-69.21713
"WV006.50",43.93531,-69.21442
"WV008.00",43.95856,-69.21336
"WV010.00",43.9656199999106,-69.2147899996158
"WV013.00",43.96708,-69.19969
"WV014.00",43.9729600000692,-69.2003799995096
"WV016.00",43.97617,-69.1944
"WV016.50",43.98299,-69.19504
"WV017.00",43.98317,-69.20242
"WV018.00",43.98773,-69.19625
"WV019.00",43.99833,-69.19361
"WV020.50",44.00101,-69.18763
"WV020.80",43.99493,-69.1896
"WV022.00",43.99102,-69.18166
"WV024.00",43.99102,-69.18165
"WV025.00",43.99406,-69.17369
"WV026.00",44.00514,-69.1704
"WV026.50",44.0049800003432,-69.1670699996686
"WV027.00",44.00556,-69.16506
"WV028.00",44.0083400000916,-69.1562000001023
"WV028.50",44.00494,-69.16063
"WV029.00",44.00012,-69.15967
"WV030.00",44.00017,-69.15616
"WV031.00",44.00142,-69.14929
"WV032.00",43.99807,-69.14975
"WV035.00",44.00046,-69.13721
"WV036.00",43.99806,-69.14941
"WV036.50",44.0019,-69.14188
"WV037.00",44.0042,-69.13845
"WV038.00",44.00414,-69.13265
"WV039.00",44.0103,-69.12817
"WV040.00",44.00663,-69.12451
"WV041.00",44.00418,-69.1252
"WV044.00",44.00024,-69.11078
"WV045.00",44.0004800003515,-69.1168499995414
"WV046.00",44.00505,-69.1236
"WV046.50",44.01209,-69.12854
"WV046.80",44.02046,-69.12569
"WV047.00",44.02521,-69.11968
"WV047.50",44.03208,-69.1151
"WV048.00",44.03465,-69.11608
"WV048.50",44.03856,-69.11924
"WV048.80",44.03811,-69.12533
"WV049.00",44.03383,-69.13182
"WV050.00",44.04165,-69.13193
"WV050.50",44.05655,-69.13133
"WV050.80",44.06442,-69.1341
"WV052.00",44.05406,-69.12503
"WV053.00",44.05131,-69.12518
"WV054.00",44.05012,-69.12098
"WV055.00",44.04318,-69.12817
"WV056.00",44.04793,-69.11265
"WV057.00",44.04628,-69.10529
"WV058.00",44.04214,-69.11255
"WV059.00",44.03749,-69.10355
"WV060.00",44.03884,-69.09713
"WV061.00",44.04042,-69.09409
"WV062.50",44.05799,-69.07893
"WV063.00",44.059670000376,-69.07709999953
"WV064.00",44.06351,-69.0791
"WV065.00",44.06186,-69.07325
"WV077.00",44.01035,-69.06649
"WV078.00",44.00676,-69.0597
"WV079.00",44.0009,-69.06203
"WV080.00",43.9913,-69.07396
"WV081.00",43.98364,-69.07976
"WV083.00",43.97255,-69.18747
"WV084.00",43.97598,-69.18677
"WV085.00",43.97795,-69.18218
"WV086.00",43.995,-69.15736
"WV087.00",43.99139,-69.1542
"WV088.00",43.98844,-69.14247
"WV089.00",43.98451,-69.13127
"WW033.00",44.2124500002628,-69.046240000626
"WW040.00",44.29106,-69.00154
"WW041.00",44.29556,-69.00316
"WW042.00",44.29837,-68.9939
"WW043.00",44.29952,-68.98264
"WW044.00",44.30337,-68.97378
"WW045.00",44.31575,-68.95948
"WW049.00",44.37156,-68.96091
"WW050.00",44.3808000000898,-68.9672000003176
"WW051.00",44.3861700001933,-68.9832199994222
"WW052.00",44.3942899999073,-68.9877499997997
"WW069.00",44.46205,-68.89703
"WW070.00",44.46818,-68.89548
"WW071.00",44.45982,-68.88302
"WW072.00",44.4569800004375,-68.8821999994829
"WW075.00",44.46051,-68.88337
"WW076.00",44.46445,-68.87814
"WW078.00",44.47907,-68.85569
"WW079.00",44.47971,-68.85401
"WW080.00",44.47809,-68.84548
"WW081.00",44.46877,-68.85572
"WW081.50",44.45639,-68.86004
"WW082.00",44.44927,-68.8614
"WX000.50",44.45142,-68.84356
"WX001.00",44.4648,-68.82137
"WX002.00",44.47083,-68.81314
"WX003.00",44.4826,-68.83718
"WX004.00",44.49419,-68.82497
"WX005.00",44.49668,-68.81135
"WX026.00",44.44727,-68.78335
"WX028.00",44.4356,-68.80079
"WX029.00",44.43065,-68.8098
"WX031.00",44.40454,-68.81005
"WX033.00",44.3955,-68.81276
"WY001.00",44.29074,-68.92757
"WY001.50",44.29494,-68.92899
"WY002.00",44.31461,-68.90581
"WY003.00",44.33265,-68.90889
"WY004.00",44.34256,-68.90958
"WY005.00",44.3734,-68.90273
"WY006.00",44.37847,-68.88286
"WY008.00",44.36973,-68.86527
"WY009.00",44.36128,-68.87034
"WY009.50",44.35039,-68.87853
"WY010.00",44.34125,-68.88976
"WY010.50",44.32838,-68.89401
"WY011.00",44.31871,-68.90189
"WY012.00",44.30728,-68.90224
"WY013.00",44.30524,-68.89446
"WY013.20",44.2962599996845,-68.8934300000066
"WY013.70",44.2753100002754,-68.9053700002383
"WY015.00",44.28702,-68.91927
"WY016.00",44.27451,-68.91989
"WY019.00",44.2321,-68.93071
"WZ003.00",44.05402,-68.86257
"WZ003.70",44.0518,-68.855
"WZ004.30",44.0661,-68.88153
"WZ005.00",44.06237,-68.8694
"WZ005.90",44.09162,-68.88308
"WZ006.00",44.09059,-68.89631
"WZ007.00",44.10344,-68.89638
"WZ007.40",44.1148,-68.89922
"WZ007.80",44.12274,-68.89699
"WZ008.00",44.11904,-68.86813
"WZ009.00",44.10285,-68.85573
"WZ009.50",44.1027,-68.8549
"WZ010.50",44.10302,-68.84468
"WZ011.00",44.12299,-68.84272
"WZ012.00",44.12257,-68.84133
"WZ013.00",44.10184,-68.81394
"WZ014.00",44.09156,-68.83145
"WZ014.50",44.08551,-68.84104
"WZ015.00",44.0753,-68.83902
"WZ015.50",44.0803,-68.82197
"WZ016.00",44.08017,-68.80648
"WZ017.00",44.08293,-68.78775
"WZ017.50",44.09197,-68.79075
"WZ018.00",44.07762,-68.78642
"WZ019.00",44.05885,-68.78857
"WZ020.00",44.05793,-68.79611
"WZ021.00",44.04858,-68.80127
"WZ022.00",44.04764,-68.81264
"WZ026.00",44.13634,-68.88469
"WZ027.00",44.13424,-68.87846
"WZ028.00",44.13886,-68.87843
"WZ029.00",44.14701,-68.87218
"WZ030.00",44.13682,-68.90053
"WZ031.00",44.13745,-68.90252
"WZ032.00",44.12278,-68.92964
"WZ033.00",44.11666,-68.9361
"WZ034.00",44.12227,-68.9328
"WZ035.00",44.13888,-68.91864
"WZ035.50",44.14907,-68.9099
"WZ036.00",44.15415,-68.89203
"WZ038.80",44.16088,-68.85958
"WZ038.90",44.1608,-68.8594
"WZ039.00",44.15663,-68.87715
"WZ040.00",44.15698,-68.88534
"WZ040.50",44.1825,-68.84761
"WZ041.00",44.1839,-68.83297
"WZ042.00",44.17887,-68.82256
"WZ043.00",44.15975,-68.81573
"WZ044.00",44.15438,-68.81668
"WZ045.00",44.14613,-68.81925
"WZ046.00",44.15212,-68.82426
"WZ047.00",44.14969,-68.84437
"WZ048.00",44.14429,-68.84984
"WZ048.50",44.13955,-68.85017
"WZ049.00",44.14804,-68.85629
"WZ054.00",44.13179,-68.88121
"WZ055.00",44.13143,-68.89178
"WZ056.00",44.040080000239,-68.890990000008
"WZ057.00",44.0361800000675,-68.8861599996936
